cone_x,cone_y,water_x,water_y,theta,radii,time
773,624,804.2017822265625,857.7572979456746,7.93366681409004,235.83050175279857,262
773,624,821.0609130859375,857.2113751401675,7.321964009059217,238.11215185584712,263
773,624,840.27099609375,850.8826946206715,6.447503902663143,236.6456085241858,264
773,624,857.4923095703125,838.4279292820567,5.443934456832109,230.47404893548475,265
773,624,877.158203125,832.6939791379705,4.59836258870651,233.24259518078685,266
773,624,891.3128662109375,818.5035862281954,3.6496288479831036,227.66110639869132,267
773,624,905.698486328125,801.427829783226,2.592724319693058,221.56155590571439,268
773,624,918.9530029296875,782.7299428734716,1.511107889986648,215.63272902972992,269
773,624,928.1282958984375,762.0684707876464,0.4767536841608704,207.67207519065332,270
773,624,933.0177001953125,733.301541609416,0.7465777537151009,193.78465205993945,271
773,624,942.2586669921875,710.2837645782233,1.9026695282612243,189.9825896806402,272
773,624,942.2069091796875,679.2341731256328,3.1242904452947524,177.9937976307472,273
773,624,942.9322509765625,652.975861046053,4.209605185868048,172.38494843031276,274
773,624,942.020751953125,624.3917960885503,5.374731429720119,169.02120605111895,275
773,624,938.6513671875,595.8443072242083,276.5051361043253,168.02713616190906,276
773,624,931.4664306640625,568.4721476785144,277.51637717917464,167.9135254553511,277
773,624,920.915771484375,538.3724209016565,278.60122159535285,170.91271970237008,278
773,624,910.8248291015625,511.7808968411768,279.58093371526195,177.73241299955816,279
773,624,897.7786865234375,487.79556526540244,280.3951825058115,184.7197029336219,280
773,624,881.859375,467.3602970379278,280.98969963427623,190.75209060305693,281
773,624,862.021484375,454.28010344146645,281.12305347134935,191.64985773062213,282
773,624,841.081298828125,447.1776124826699,280.9137782234586,189.4761725849805,283
773,624,820.3599853515625,441.961516056754,280.59884759320124,188.09831963325894,284
773,624,797.992431640625,440.6565633874869,280.00424976956344,185.0390158539488,285
773,624,777.28369140625,439.67124341767055,279.4173013221026,184.37852509240776,286
773,624,753.9652099609375,451.1683928076392,188.01595597274124,173.87664500020037,287
773,624,733.3961181640625,469.0144716780902,186.31267309827803,159.9655633119091,288
773,624,714.167724609375,492.2159649089502,184.3367718646959,144.3200212462477,289
773,624,694.04541015625,520.945254149929,182.02039585302464,129.8233719313187,290
773,624,674.0017700195312,550.382545647808,180.3226907608433,123.37009007276787,291
773,624,656.8471069335938,586.7861161573757,182.86359586845666,121.96871614618374,292
773,624,642.2857666015625,621.7273233960893,185.15618683992614,130.7339889695375,293
773,624,629.4110107421875,657.9616108035281,97.35845162076123,147.55063146069728,294
773,624,622.4730834960938,692.5462279609287,99.13821021163703,165.39932877688946,295
773,624,618.5086669921875,726.9145237389312,100.69457437500233,185.6312774586811,296
773,624,615.5579223632812,761.9168194939676,102.15300063101215,209.30613204084162,297
773,624,614.725830078125,795.0246890944186,103.37621727966439,233.02394113974879,298
773,624,615.5064697265625,823.0197150100586,104.29651124165603,253.79727941937264,299
773,624,620.3905639648438,846.36680439106,104.84640852972124,269.69730377232247,300
773,624,631.8336181640625,874.4160089843582,105.23694659152184,287.4649977237296,301
773,624,635.1263427734375,895.6480260605741,105.74658352873435,304.63387109714836,302
773,624,645.84033203125,916.7973327840027,105.92510412163821,319.2175735189853,303
773,624,659.1431884765625,931.9400432233342,105.81695583559795,328.31455001366066,304
773,624,674.418701171875,945.1783314567066,105.57876583858464,335.9669523568563,305
